S_MW,W_MW,Baseload_MW,DailyAvgProd_MW,DailyErrorPct
145.0,185.0,780452.8625702322,192631.0915271119,-0.7531803639072729
145.0,190.0,780416.1970939594,192716.4467522831,-0.7530593964221879
145.0,195.0,780379.6084085125,192801.80197745434,-0.7529384418813176
145.0,200.0,780343.1221052285,192887.15720262556,-0.752817508428536
150.0,0.0,808807.9612500023,196006.49813356163,-0.7576600286789511
150.0,5.0,808769.1035283448,196091.8533587329,-0.75754284813396
150.0,10.0,808730.2458066924,196177.20858390414,-0.7574256563284321
150.0,15.0,808691.5402704631,196262.56380907533,-0.7573084989321932
150.0,20.0,808652.8733233274,196347.9190342466,-0.7571913419075432
150.0,25.0,808614.260148163,196433.27425941778,-0.7570741898325845
150.0,30.0,808575.8127367354,196518.62948458904,-0.7569570763940554
150.0,35.0,808537.3716316326,196603.98470976026,-0.7568399537141833
150.0,40.0,808498.9767622291,196689.33993493152,-0.7567228338091321
150.0,45.0,808460.7081246609,196774.69516010274,-0.7566057407829385
150.0,50.0,808422.4394870924,196860.05038527396,-0.7564886366709801
150.0,55.0,808384.1708495242,196945.4056104452,-0.7563715214716823
150.0,60.0,808345.9022119555,197030.7608356164,-0.7562543951834704
150.0,65.0,808307.6807269354,197116.11606078767,-0.7561372720304782
150.0,70.0,808269.7785548801,197201.4712859589,-0.7560202341864879
150.0,75.0,808231.8874339417,197286.82651113014,-0.7559031887030628
150.0,80.0,808193.9963130103,197372.18173630134,-0.7557861322445906
150.0,85.0,808156.1051920734,197457.5369614726,-0.7556690648095232
150.0,90.0,808118.4955270633,197542.89218664385,-0.755552071534009
150.0,95.0,808080.8997188779,197628.24741181504,-0.7554350715620582
150.0,100.0,808043.3553918926,197713.6026369863,-0.7553180762917142
150.0,105.0,808005.9957257081,197798.95786215755,-0.7552011260949801
150.0,110.0,807968.8374063349,197884.31308732883,-0.7550842261162469
150.0,115.0,807931.6972887462,197969.66831249997,-0.7549673209049159
150.0,120.0,807894.5571711566,198055.02353767128,-0.7548504049449707
150.0,125.0,807857.4170535726,198140.37876284245,-0.7547334782349311
150.0,130.0,807820.2769359839,198225.7339880137,-0.7546165407733109
150.0,135.0,807783.1368183957,198311.08921318495,-0.7544995925586289
150.0,140.0,807745.9967008075,198396.44443835615,-0.7543826335894016
150.0,145.0,807708.8565832225,198481.7996635274,-0.7542656638641466
150.0,150.0,807671.7164656348,198567.1548886986,-0.7541486833813781
150.0,155.0,807634.5763480463,198652.51011386988,-0.7540316921396125
150.0,160.0,807597.4362304597,198737.86533904108,-0.7539146901373664
150.0,165.0,807560.3054989919,198823.22056421236,-0.753797680234717
150.0,170.0,807523.2788808858,198908.57578938355,-0.7536806913293657
150.0,175.0,807486.252262787,198993.9310145548,-0.7535636916951565
150.0,180.0,807449.2256446835,199079.286239726,-0.7534466813306098
150.0,185.0,807412.199026583,199164.64146489723,-0.7533296602342517
150.0,190.0,807375.2079563164,199249.99669006848,-0.7532126392703786
150.0,195.0,807338.476734563,199335.35191523973,-0.7530956870512475
150.0,200.0,807301.8315616637,199420.707140411,-0.7529787505193108
155.0,0.0,835768.2266250025,202540.048071347,-0.7576600286789511
155.0,5.0,835729.3689033457,202625.40329651829,-0.7575466283272948
155.0,10.0,835690.5111816924,202710.75852168954,-0.7574332174299189
155.0,15.0,835651.7916408579,202796.1137468607,-0.7573198361142061
155.0,20.0,835613.1246937229,202881.468972032,-0.7572064595725515
155.0,25.0,835574.4948273154,202966.82419720318,-0.7570930833173056
155.0,30.0,835536.0280489775,203052.17942237444,-0.7569797440135377
155.0,35.0,835497.5869438751,203137.53464754566,-0.7568664017443877
155.0,40.0,835459.1476243199,203222.88987271694,-0.7567530495649082
155.0,45.0,835420.8789867542,203308.2450978881,-0.756639736674439
155.0,50.0,835382.6103491844,203393.60032305933,-0.7565264134023065
155.0,55.0,835344.3417116147,203478.9555482306,-0.7564130797470854
155.0,60.0,835306.0730740475,203564.3107734018,-0.7562997357073491
155.0,65.0,835267.8044364799,203649.66599857307,-0.7561863812816694
155.0,70.0,835229.7870298121,203735.0212237443,-0.7560730898400391
155.0,75.0,835191.8959088742,203820.37644891554,-0.7559598249847554
155.0,80.0,835154.0047879389,203905.73167408677,-0.7558465498517699
155.0,85.0,835116.1136670033,203991.086899258,-0.7557332644396825
155.0,90.0,835078.3361962093,204076.44212442925,-0.7556200020060397
155.0,95.0,835040.7403880255,204161.79734960047,-0.7555067825137121
155.0,100.0,835003.1445798397,204247.1525747717,-0.7553935528260248
155.0,105.0,834965.647989529,204332.50779994295,-0.7552803420213218
155.0,110.0,834928.3680727759,204417.86302511417,-0.755167184584994
155.0,115.0,834891.2279551907,204503.21825028537,-0.7550540580583736
155.0,120.0,834854.0878376025,204588.57347545665,-0.7549409214664423
155.0,125.0,834816.947720015,204673.92870062782,-0.7548277748078585
155.0,130.0,834779.8076024246,204759.2839257991,-0.7547146180812767
155.0,135.0,834742.667484838,204844.63915097035,-0.7546014512853554
155.0,140.0,834705.5273672526,204929.99437614155,-0.7544882744187499
155.0,145.0,834668.387249663,205015.3496013128,-0.7543750874801141
155.0,150.0,834631.2471320753,205100.70482648403,-0.7542618904681051
155.0,155.0,834594.1070144891,205186.06005165525,-0.754148683381378
155.0,160.0,834556.966896899,205271.41527682648,-0.7540354662185863
155.0,165.0,834519.8267793145,205356.77050199776,-0.7539222389783873
155.0,170.0,834482.6866617233,205442.12572716892,-0.7538090016594321
155.0,175.0,834445.6583926673,205527.48095234018,-0.7536957872748322
155.0,180.0,834408.631774564,205612.8361775114,-0.7535825633296388
155.0,185.0,834371.6051564589,205698.19140268266,-0.7534693293354455
155.0,190.0,834334.5785383603,205783.54662785388,-0.7533560852909172
155.0,195.0,834297.553342408,205868.90185302513,-0.7532428316153367
155.0,200.0,834260.7563751659,205954.25707819636,-0.753129635423509
160.0,0.0,862728.4920000025,209073.5980091324,-0.757660028678951
160.0,5.0,862689.6342783455,209158.95323430366,-0.7575501722479039
160.0,10.0,862650.7765566952,209244.30845947488,-0.7574403059199902
160.0,15.0,862612.0430112554,209329.6636846461,-0.7573304646270574
160.0,20.0,862573.3760641199,209415.01890981736,-0.7572206322140758
160.0,25.0,862534.7295064708,209500.37413498855,-0.757110795695309
160.0,30.0,862496.243361225,209585.7293601598,-0.7570009945279466
160.0,35.0,862457.8022561244,209671.08458533106,-0.7568911962569678
160.0,40.0,862419.3611510183,209756.43981050228,-0.7567813881977868
160.0,45.0,862381.0498488459,209841.7950356735,-0.7566716069741403
160.0,50.0,862342.7812112797,209927.15026084473,-0.7565618280401524
160.0,55.0,862304.5125737082,210012.50548601596,-0.7564520393622961
160.0,60.0,862266.2439361421,210097.8607111872,-0.7563422409392768
160.0,65.0,862227.9752985751,210183.21593635847,-0.7562324327697956
160.0,70.0,862189.7955047446,210268.5711615297,-0.7561226399827268
160.0,75.0,862151.90438381,210353.92638670088,-0.7560129191652795
160.0,80.0,862114.0132628711,210439.28161187217,-0.755903188703063
160.0,85.0,862076.1221419357,210524.63683704336,-0.7557934485948079
160.0,90.0,862038.2310210025,210609.99206221462,-0.7556836988392416
160.0,95.0,862000.5810571725,210695.3472873858,-0.7555740078168098
160.0,100.0,861962.9852489863,210780.70251255707,-0.7554643225756719
160.0,105.0,861925.3983334439,210866.0577377283,-0.7553546302899956
160.0,110.0,861887.9725836689,210951.4129628995,-0.7552449742040911
160.0,115.0,861850.7586216293,211036.7681880708,-0.7551353687666471
160.0,120.0,861813.6185040418,211122.12341324202,-0.7550257748540651
160.0,125.0,861776.4783864543,211207.47863841325,-0.7549161714951107
160.0,130.0,861739.3382688693,211292.83386358447,-0.7548065586885632
160.0,135.0,861702.1981512787,211378.18908875572,-0.7546969364331985
160.0,140.0,861665.0580336947,211463.54431392692,-0.7545873047277984
160.0,145.0,861627.9179161077,211548.89953909817,-0.7544776635711384
160.0,150.0,861590.7777985192,211634.2547642694,-0.7543680129619964
160.0,155.0,861553.6376809293,211719.60998944062,-0.7542583528991498
160.0,160.0,861516.4975633435,211804.9652146119,-0.7541486833813779
160.0,165.0,861479.3574457563,211890.3204397831,-0.7540390044074563
160.0,170.0,861442.2173281664,211975.67566495435,-0.7539293159761611
160.0,175.0,861405.0772105779,212061.03089012555,-0.7538196180862707
160.0,180.0,861368.0379044428,212146.3861152968,-0.7537099395614775
160.0,185.0,861331.0112863415,212231.74134046803,-0.753600255233451
160.0,190.0,861293.984668235,212317.09656563928,-0.7534905614748691
160.0,195.0,861256.9580501354,212402.4517908105,-0.753380858284519
160.0,200.0,861219.9314320303,212487.8070159817,-0.7532711456611804
165.0,0.0,889688.7573750026,215607.1479469178,-0.7576600286789511
165.0,5.0,889649.8996533453,215692.50317208903,-0.7575535013760647
165.0,10.0,889611.041931692,215777.8583972603,-0.7574469647670711
165.0,15.0,889572.2943816523,215863.2136224315,-0.7573404489036166
165.0,20.0,889533.6274345173,215948.56884760273,-0.7572339457582792
165.0,25.0,889494.9641856274,216033.92407277398,-0.7571274343632032
165.0,30.0,889456.4586734681,216119.2792979452,-0.7570209567984197
165.0,35.0,889418.0175683652,216204.63452311646,-0.7569144876171817
165.0,40.0,889379.576463267,216289.98974828765,-0.7568080092322416
165.0,45.0,889341.22071094,216375.3449734589,-0.7567015449924964
165.0,50.0,889302.952073368,216460.70019863013,-0.7565950954126913
165.0,55.0,889264.6834358021,216546.05542380136,-0.7564886366709803
165.0,60.0,889226.4147982323,216631.4106489726,-0.7563821687661777
165.0,65.0,889188.1461606675,216716.76587414384,-0.7562756916971032
165.0,70.0,889149.8775230991,216802.12109931506,-0.7561692054625708
165.0,75.0,889111.9128587423,216887.47632448628,-0.7560627934596752
165.0,80.0,889074.0217378021,216972.83154965757,-0.7559563925559786
165.0,85.0,889036.1306168707,217058.18677482876,-0.7558499825825754
165.0,90.0,888998.2394959356,217143.54200000002,-0.7557435635383024
165.0,95.0,888960.4217263183,217228.89722517127,-0.7556371555852585
165.0,100.0,888922.8259181338,217314.25245034246,-0.7555307996215678
165.0,105.0,888885.2301099477,217399.6076755137,-0.7554244346611281
165.0,110.0,888847.690931082,217484.9629006849,-0.7553180762917143
165.0,115.0,888810.3229173403,217570.31812585617,-0.7552117560789287
165.0,120.0,888773.1491704858,217655.6733510274,-0.7551054804545222
165.0,125.0,888736.0090528966,217741.02857619862,-0.7549992052102854
165.0,130.0,888698.8689353089,217826.38380136984,-0.7548929210832314
165.0,135.0,888661.7288177244,217911.73902654112,-0.7547866280722464
165.0,140.0,888624.5887001338,217997.09425171232,-0.7546803261762146
165.0,145.0,888587.4485825461,218082.44947688357,-0.7545740153940239
165.0,150.0,888550.3084649609,218167.8047020548,-0.7544676957245601
165.0,155.0,888513.1683473745,218253.15992722605,-0.7543613671667077
165.0,160.0,888476.0282297868,218338.51515239727,-0.7542550297193518
165.0,165.0,888438.8881121983,218423.8703775685,-0.7541486833813781
165.0,170.0,888401.7479946087,218509.22560273972,-0.7540423281516712
165.0,175.0,888364.6078770224,218594.58082791095,-0.7539359640291171
165.0,180.0,888327.4677594339,218679.93605308217,-0.753829591012599
165.0,185.0,888290.4174162184,218765.29127825343,-0.7537232339907721
165.0,190.0,888253.3907981133,218850.64650342468,-0.7536168746771874
165.0,195.0,888216.3641800126,218936.00172859587,-0.7535105064961123
165.0,200.0,888179.3375619112,219021.35695376713,-0.7534041294464362
170.0,0.0,916649.0227500027,222140.69788470323,-0.7576600286789511
170.0,5.0,916610.1650283451,222226.05310987442,-0.7575566346648551
170.0,10.0,916571.3073066938,222311.40833504562,-0.7574532318840547
170.0,15.0,916532.5457520457,222396.76356021687,-0.7573498457954563
170.0,20.0,916493.8788049117,222482.11878538813,-0.7572464760206581
170.0,25.0,916455.211857778,222567.47401055932,-0.7571430975231348
170.0,30.0,916416.6739857134,222652.82923573063,-0.7570397445221498
170.0,35.0,916378.2328806107,222738.18446090183,-0.7569364084950705
170.0,40.0,916339.7917755096,222823.53968607305,-0.7568330637979522
170.0,45.0,916301.3915730289,222908.89491124428,-0.756729721289004
170.0,50.0,916263.1229354598,222994.25013641553,-0.7566264050636435
170.0,55.0,916224.8542978943,223079.60536158673,-0.7565230802077147
170.0,60.0,916186.5856603286,223164.96058675798,-0.7564197467201346
170.0,65.0,916148.3170227597,223250.31581192923,-0.7563164045998207
170.0,70.0,916110.0483851905,223335.67103710046,-0.7562130538456925
170.0,75.0,916071.9213336699,223421.0262622717,-0.7561097321518134
170.0,80.0,916034.0302127386,223506.3814874429,-0.7560064646992033
170.0,85.0,915996.1390918009,223591.73671261416,-0.755903188703063
170.0,90.0,915958.2479708674,223677.0919377854,-0.7557999041623352
170.0,95.0,915920.3568499316,223762.44716295664,-0.7556966110759574
170.0,100.0,915882.6665872785,223847.80238812784,-0.7555933630426486
170.0,105.0,915845.0707790945,223933.1576132991,-0.7554901317284999
170.0,110.0,915807.4749709056,224018.5128384703,-0.7553868919386281
170.0,115.0,915769.9835287158,224103.86806364154,-0.755283671561163
170.0,120.0,915732.6798369254,224189.22328881282,-0.7551804929264546
170.0,125.0,915695.5397193413,224274.57851398404,-0.7550773496366229
170.0,130.0,915658.3996017514,224359.93373915527,-0.7549741979795779
170.0,135.0,915621.2594841663,224445.28896432646,-0.7548710379543041
170.0,140.0,915584.1193665788,224530.64418949772,-0.7547678695597813
170.0,145.0,915546.979248988,224615.99941466894,-0.7546646927949905
170.0,150.0,915509.839131404,224701.35463984017,-0.7545615076589159
170.0,155.0,915472.6990138127,224786.70986501145,-0.7544583141505349
170.0,160.0,915435.558896224,224872.06509018264,-0.7543551122688312
170.0,165.0,915398.4187786402,224957.4203153539,-0.7542519020127861
170.0,170.0,915361.278661053,225042.7755405251,-0.7541486833813782
170.0,175.0,915324.1385434638,225128.13076569638,-0.7540454563735879
170.0,180.0,915286.9984258756,225213.48599086754,-0.753942220988397
170.0,185.0,915249.8583082893,225298.84121603883,-0.7538389772247853
170.0,190.0,915212.796927994,225384.19644121005,-0.753735746268261
170.0,195.0,915175.7703098904,225469.55166638127,-0.7536325163088241
170.0,200.0,915138.743691788,225554.90689155253,-0.7535292779959957
175.0,0.0,943609.2881250028,228674.24782248857,-0.7576600286789511
175.0,5.0,943570.4304033481,228759.60304765982,-0.7575595889011995
175.0,10.0,943531.5726816944,228844.95827283105,-0.75745914085057
175.0,15.0,943492.7971224434,228930.31349800227,-0.7573587056560301
175.0,20.0,943454.1301753062,229015.66872317353,-0.7572582901506621
175.0,25.0,943415.4632281745,229101.02394834475,-0.7571578664140103
175.0,30.0,943376.8892979585,229186.37917351598,-0.7570574583991858
175.0,35.0,943338.4481928579,229271.7343986872,-0.7569570763940552
175.0,40.0,943300.0070877525,229357.08962385845,-0.7568566862074432
175.0,45.0,943261.5659826554,229442.44484902965,-0.7567562878383528
175.0,50.0,943223.2937975551,229527.8000742009,-0.7566559248657989
175.0,55.0,943185.0251599879,229613.15529937213,-0.7565555546639177
175.0,60.0,943146.7565224182,229698.51052454338,-0.7564551763168964
175.0,65.0,943108.4878848486,229783.86574971463,-0.7563547898237443
175.0,70.0,943070.2192472811,229869.22097488583,-0.7562543951834703
175.0,75.0,943031.9678748315,229954.57620005708,-0.7561539968594374
175.0,80.0,942994.0386876704,230039.9314252283,-0.7560536737375708
175.0,85.0,942956.1475667325,230125.28665039953,-0.7559533523968953
175.0,90.0,942918.2564458002,230210.64187557076,-0.7558530229934057
175.0,95.0,942880.3653248621,230295.997100742,-0.7557526855261267
175.0,100.0,942842.507256429,230381.35232591323,-0.7556523485599961
175.0,105.0,942804.9114482405,230466.7075510845,-0.755552071534009
175.0,110.0,942767.3156400535,230552.06277625568,-0.7554517865102995
175.0,115.0,942729.7338726341,230637.41800142694,-0.7553514971316404
175.0,120.0,942692.2997753052,230722.7732265982,-0.7552512380958326
175.0,125.0,942655.070385782,230808.12845176941,-0.7551510242688122
175.0,130.0,942617.9302681941,230893.48367694064,-0.755050825724006
175.0,135.0,942580.7901506054,230978.83890211186,-0.7549506192830366
175.0,140.0,942543.6500330161,231064.19412728312,-0.7548504049449707
175.0,145.0,942506.5099154338,231149.54935245434,-0.7547501827088767
175.0,150.0,942469.3697978416,231234.90457762557,-0.7546499525738166
175.0,155.0,942432.2296802582,231320.25980279682,-0.7545497145388613
175.0,160.0,942395.0895626703,231405.61502796804,-0.7544494686030733
175.0,165.0,942357.9494450794,231490.97025313927,-0.7543492147655189
175.0,170.0,942320.8093274962,231576.3254783105,-0.7542489530252664
175.0,175.0,942283.6692099078,231661.68070348172,-0.7541486833813783
175.0,180.0,942246.5290923179,231747.03592865297,-0.7540484058329205
175.0,185.0,942209.3889747327,231832.3911538242,-0.7539481203789604
175.0,190.0,942172.2488571429,231917.74637899545,-0.7538478270185603
175.0,195.0,942135.1764397704,232003.10160416664,-0.7537475434460669
175.0,200.0,942098.1498216687,232088.4568293379,-0.7536472639572954
180.0,0.0,970569.5534999969,235207.797760274,-0.7576600286789495
180.0,5.0,970530.6957783459,235293.1529854452,-0.7575623790067301
180.0,10.0,970491.8380566926,235378.50821061645,-0.7574647215148795
180.0,15.0,970453.0484928372,235463.86343578767,-0.7573670732432909
180.0,20.0,970414.381545705,235549.2186609589,-0.7572694478355019
180.0,25.0,970375.7145985684,235634.57388613012,-0.757171814647475
180.0,30.0,970337.1121777957,235719.92911130135,-0.7570741898325846
180.0,35.0,970298.6635050997,235805.28433647263,-0.7569765957579996
180.0,40.0,970260.2224000001,235890.63956164382,-0.7568789958448947
180.0,45.0,970221.7812948958,235975.99478681508,-0.7567813881977868
180.0,50.0,970183.464659648,236061.3500119863,-0.7566838040320555
180.0,55.0,970145.1960220786,236146.70523715753,-0.7565862242008327
180.0,60.0,970106.9273845111,236232.06046232875,-0.7564886366709802
180.0,65.0,970068.658746945,236317.4156875,-0.7563910414415868
180.0,70.0,970030.3901093754,236402.7709126712,-0.7562934385117401
180.0,75.0,969992.1214718067,236488.12613784248,-0.7561958278805297
180.0,80.0,969954.0471626027,236573.4813630137,-0.7560982584122826
180.0,85.0,969916.1560416645,236658.8365881849,-0.7560007273680068
180.0,90.0,969878.2649207308,236744.19181335616,-0.7559031887030632
180.0,95.0,969840.373799799,236829.54703852738,-0.7558056424165577
180.0,100.0,969802.4826788618,236914.90226369866,-0.7557080885075955
180.0,105.0,969764.7521173907,237000.25748886986,-0.7556105674377194
180.0,110.0,969727.1563092021,237085.6127140411,-0.7555130727529659
180.0,115.0,969689.5605010162,237170.96793921234,-0.7554155705082856
180.0,120.0,969652.0264702714,237256.32316438356,-0.7553180762917143
180.0,125.0,969614.6501089735,237341.67838955484,-0.7552206143307753
180.0,130.0,969577.4609346343,237427.033614726,-0.7551231921316985
180.0,135.0,969540.320817047,237512.38883989726,-0.7550257748540651
180.0,140.0,969503.1806994628,237597.74406506846,-0.7549283501126319
180.0,145.0,969466.0405818757,237683.09929023974,-0.7548309179065398
180.0,150.0,969428.900464287,237768.45451541094,-0.754733478234931
180.0,155.0,969391.7603466965,237853.8097405822,-0.7546360310969474
180.0,160.0,969354.6202291106,237939.16496575344,-0.7545385764917326
180.0,165.0,969317.4801115228,238024.52019092464,-0.7544411144184264
180.0,170.0,969280.3399939379,238109.8754160959,-0.7543436448761717
180.0,175.0,969243.1998763492,238195.23064126712,-0.754246167864108
180.0,180.0,969206.0597587617,238280.58586643837,-0.7541486833813781
180.0,185.0,969168.9196411741,238365.94109160957,-0.7540511914271226
180.0,190.0,969131.7795235831,238451.29631678085,-0.7539536920004817
180.0,195.0,969094.6394060003,238536.65154195204,-0.7538561851005993
180.0,200.0,969057.5559515487,238622.0067671233,-0.753758685124938
185.0,0.0,997529.818875003,241741.3476980594,-0.757660028678951
185.0,5.0,997490.9611533465,241826.70292323056,-0.757565018289871
185.0,10.0,997452.1034316936,241912.05814840185,-0.757470000498156
185.0,15.0,997413.2998632345,241997.41337357307,-0.7573749884759349
185.0,20.0,997374.6329160995,242082.7685987443,-0.7572800023087126
185.0,25.0,997335.9659689659,242168.12382391552,-0.7571850087762191
185.0,30.0,997297.3468569453,242253.47904908675,-0.7570900195287132
185.0,35.0,997258.8788173443,242338.83427425797,-0.7569950597364957
185.0,40.0,997220.4377122453,242424.18949942922,-0.7569000991841061
185.0,45.0,997181.9966071459,242509.54472460042,-0.7568051313103074
185.0,50.0,997143.6355217411,242594.8999497717,-0.7567101756379988
185.0,55.0,997105.3668841718,242680.25517494295,-0.7566152352250515
185.0,60.0,997067.098246606,242765.61040011418,-0.7565202875242498
185.0,65.0,997028.8296090359,242850.9656252854,-0.756425332534753
185.0,70.0,996990.5609714674,242936.32085045663,-0.7563303702557229
185.0,75.0,996952.2923338992,243021.67607562788,-0.7562354006863198
185.0,80.0,996914.0743019003,243107.03130079908,-0.7561404362045572
185.0,85.0,996876.1645166,243192.38652597033,-0.756045539875158
185.0,90.0,996838.2733956665,243277.74175114156,-0.7559506408974133
185.0,95.0,996800.3822747279,243363.09697631275,-0.7558557347049256
185.0,100.0,996762.4911537952,243448.45220148403,-0.7557608212968748
185.0,105.0,996724.6000328586,243533.80742665526,-0.7556659006724358
185.0,110.0,996686.9969783521,243619.16265182648,-0.7555710434766333
185.0,115.0,996649.4011701633,243704.51787699774,-0.7554761809008615
185.0,120.0,996611.8053619766,243789.87310216896,-0.75538131116797
185.0,125.0,996574.3190679044,243875.2283273402,-0.7552864611688603
185.0,130.0,996537.0004426462,243960.5835525114,-0.7551916452232602
185.0,135.0,996499.8514834936,244045.93877768266,-0.7550968638737172
185.0,140.0,996462.711365901,244131.2940028539,-0.7550020776309723
185.0,145.0,996425.5712483125,244216.6492280251,-0.7549072843222271
185.0,150.0,996388.4311307288,244302.00445319634,-0.7548124839466916
185.0,155.0,996351.2910131388,244387.3596783676,-0.7547176765035728
185.0,160.0,996314.1508955505,244472.7149035388,-0.7546228619920823
185.0,165.0,996277.0107779648,244558.07012871007,-0.7545280404114297
185.0,170.0,996239.8706603753,244643.42535388126,-0.7544332117608232
185.0,175.0,996202.7305427882,244728.78057905255,-0.7543383760394731
185.0,180.0,996165.5904252044,244814.1358042237,-0.7542435332465891
185.0,185.0,996128.4503076164,244899.491029395,-0.7541486833813781
185.0,190.0,996091.3101900299,244984.84625456622,-0.7540538264430506
185.0,195.0,996054.1700724385,245070.20147973744,-0.7539589624308138
185.0,200.0,996017.0299548529,245155.5567049087,-0.7538640913438789
190.0,0.0,1024490.0842500031,248274.89763584474,-0.7576600286789511
190.0,5.0,1024451.2265283475,248360.252861016,-0.7575675186581041
190.0,10.0,1024412.3688066925,248445.60808618716,-0.7574750016191292
190.0,15.0,1024373.5512336285,248530.96331135844,-0.7573824870702113
190.0,20.0,1024334.8842864968,248616.3185365297,-0.7572900011994573
190.0,25.0,1024296.2173393611,248701.67376170086,-0.7571975083460616
190.0,30.0,1024257.5815361051,248787.02898687217,-0.7571050158947714
190.0,35.0,1024219.0941295931,248872.3842120434,-0.7570125516713382
190.0,40.0,1024180.6530244884,248957.7394372146,-0.7569200914877446
190.0,45.0,1024142.2119193899,249043.09466238588,-0.7568276243631797
190.0,50.0,1024103.8063838328,249128.44988755707,-0.7567351587460226
190.0,55.0,1024065.5377462611,249213.8051127283,-0.7566427187256081
190.0,60.0,1024027.2691086968,249299.16033789955,-0.7565502717960948
190.0,65.0,1023989.0004711254,249384.51556307077,-0.7564578179567047
190.0,70.0,1023950.7318335576,249469.87078824197,-0.7563653572066658
190.0,75.0,1023912.4631959905,249555.2260134132,-0.7562728895452023
190.0,80.0,1023874.1945584209,249640.58123858448,-0.7561804149715384
190.0,85.0,1023836.1729915342,249725.93646375567,-0.7560879923454116
190.0,90.0,1023798.2818705961,249811.29168892695,-0.7559955939440597
190.0,95.0,1023760.3907496603,249896.6469140982,-0.7559031887030632
190.0,100.0,1023722.4996287292,249982.00213926937,-0.7558107766216628
190.0,105.0,1023684.6085077941,250067.35736444063,-0.7557183576990973
190.0,110.0,1023646.8376474981,250152.7125896119,-0.7556259606442958
190.0,115.0,1023609.2418393088,250238.0678147831,-0.7555335985779751
190.0,120.0,1023571.6460311236,250323.42303995433,-0.7554412297267339
190.0,125.0,1023534.0694118242,250408.77826512555,-0.7553488586764645
190.0,130.0,1023496.6269669351,250494.1334902968,-0.7552565129280204
190.0,135.0,1023459.382149935,250579.48871546797,-0.755164207700078
190.0,140.0,1023422.242032344,250664.8439406393,-0.7550719208106508
190.0,145.0,1023385.1019147593,250750.1991658105,-0.7549796272227772
190.0,150.0,1023347.9617971685,250835.5543909817,-0.7548873269357249
190.0,155.0,1023310.8216795812,250920.909616153,-0.7547950199487665
190.0,160.0,1023273.6815619932,251006.2648413242,-0.754702706261172
190.0,165.0,1023236.5414444052,251091.6200664954,-0.7546103858722116
190.0,170.0,1023199.4013268186,251176.9752916667,-0.7545180587811557
190.0,175.0,1023162.2612092344,251262.3305168379,-0.7544257249872752
190.0,180.0,1023125.1210916473,251347.6857420091,-0.7543333844898386
190.0,185.0,1023087.9809740572,251433.04096718036,-0.7542410372881156
190.0,190.0,1023050.8408564704,251518.3961923516,-0.754148683381378
190.0,195.0,1023013.7007388817,251603.75141752278,-0.754056322768894
190.0,200.0,1022976.5606212958,251689.106642694,-0.7539639554499344
195.0,0.0,1051450.349624997,254808.4475736301,-0.7576600286789497
195.0,5.0,1051411.4919033437,254893.80279880142,-0.7575698907975852
195.0,10.0,1051372.6341816955,254979.1580239726,-0.7574797462534033
195.0,15.0,1051333.8026040248,255064.51324914384,-0.7573896010787626
195.0,20.0,1051295.1356568863,255149.86847431507,-0.7572994872511339
195.0,25.0,1051256.4687097576,255235.22369948632,-0.7572093667944368
195.0,30.0,1051217.81621526,255320.5789246575,-0.7571192430471755
195.0,35.0,1051179.3094418393,255405.9341498288,-0.7570291463542547
195.0,40.0,1051140.8683367358,255491.28937500002,-0.7569390582450908
195.0,45.0,1051102.427231633,255576.64460017122,-0.7568489635464904
195.0,50.0,1051063.986126531,255661.99982534244,-0.7567588622577304
195.0,55.0,1051025.708608355,255747.35505051372,-0.7566687922513861
195.0,60.0,1050987.4399707909,255832.71027568492,-0.7565787177411035
195.0,65.0,1050949.1713332203,255918.06550085614,-0.7564886366709801
195.0,70.0,1050910.9026956554,256003.4207260274,-0.7563985490403022
195.0,75.0,1050872.6340580848,256088.77595119862,-0.7563084548483505
195.0,80.0,1050834.3654205156,256174.13117636988,-0.7562183540944097
195.0,85.0,1050796.181466462,256259.48640154104,-0.7561282664313527
195.0,90.0,1050758.2903455254,256344.84162671235,-0.7560382402099179
195.0,95.0,1050720.3992245924,256430.19685188352,-0.7559482074954258
195.0,100.0,1050682.5081036561,256515.55207705477,-0.7558581682871721
195.0,105.0,1050644.6169827245,256600.90730222606,-0.7557681225844559
195.0,110.0,1050606.7258617901,256686.26252739722,-0.755678070386573
195.0,115.0,1050569.0825084574,256771.61775256848,-0.7555880693352678
195.0,120.0,1050531.4867002731,256856.9729777397,-0.7554980728997193
195.0,125.0,1050493.890892081,256942.32820291095,-0.7554080700224586
195.0,130.0,1050456.362009461,257027.68342808224,-0.7553180762917143
195.0,135.0,1050418.977300608,257113.03865325343,-0.755228109726284
195.0,140.0,1050381.7726987847,257198.39387842466,-0.7551381787427677
195.0,145.0,1050344.6325812018,257283.74910359588,-0.7550482564267255
195.0,150.0,1050307.4924636101,257369.10432876713,-0.7549583277511617
195.0,155.0,1050270.3523460226,257454.4595539383,-0.7548683927154051
195.0,160.0,1050233.2122284397,257539.8147791096,-0.7547784513187809
195.0,165.0,1050196.0721108485,257625.17000428084,-0.7546885035606109
195.0,170.0,1050158.9319932624,257710.52522945203,-0.7545985494402236
195.0,175.0,1050121.791875674,257795.88045462326,-0.7545085889569424
195.0,180.0,1050084.6517580831,257881.23567979457,-0.7544186221100917
195.0,185.0,1050047.5116404956,257966.59090496573,-0.754328648898998
